state,page_title,revision_id,score,url
Alabama,"Bakerhill, Alabama",1166014954,Start,"https://en.wikipedia.org/wiki/Bakerhill,_Alabama"
Alabama,"Banks, Alabama",1166014997,C,"https://en.wikipedia.org/wiki/Banks,_Alabama"
Alabama,"Banks, Alabama",1166014997,C,"https://en.wikipedia.org/wiki/Banks,_Alabama"
Alabama,"Bay Minette, Alabama",1177963600,C,"https://en.wikipedia.org/wiki/Bay_Minette,_Alabama"
Alabama,"Bay Minette, Alabama",1177963600,C,"https://en.wikipedia.org/wiki/Bay_Minette,_Alabama"
Alabama,"Bayou La Batre, Alabama",1177999052,C,"https://en.wikipedia.org/wiki/Bayou_La_Batre,_Alabama"
Alabama,"Bayou La Batre, Alabama",1177999052,C,"https://en.wikipedia.org/wiki/Bayou_La_Batre,_Alabama"
Alabama,"Bear Creek, Alabama",1166015184,GA,"https://en.wikipedia.org/wiki/Bear_Creek,_Alabama"
Alabama,"Bear Creek, Alabama",1166015184,GA,"https://en.wikipedia.org/wiki/Bear_Creek,_Alabama"
Alabama,"Beatrice, Alabama",1166015214,C,"https://en.wikipedia.org/wiki/Beatrice,_Alabama"
Alabama,"Beatrice, Alabama",1166015214,C,"https://en.wikipedia.org/wiki/Beatrice,_Alabama"
Alabama,"Beaverton, Alabama",1166015251,Start,"https://en.wikipedia.org/wiki/Beaverton,_Alabama"
Alabama,"Beaverton, Alabama",1166015251,Start,"https://en.wikipedia.org/wiki/Beaverton,_Alabama"
Alabama,"Belk, Alabama",1166015313,C,"https://en.wikipedia.org/wiki/Belk,_Alabama"
Alabama,"Belk, Alabama",1166015313,C,"https://en.wikipedia.org/wiki/Belk,_Alabama"
Alabama,"Benton, Alabama",1166015434,C,"https://en.wikipedia.org/wiki/Benton,_Alabama"
Alabama,"Benton, Alabama",1166015434,C,"https://en.wikipedia.org/wiki/Benton,_Alabama"
Alabama,"Berlin, Alabama",1166015476,Start,"https://en.wikipedia.org/wiki/Berlin,_Alabama"
Alabama,"Berlin, Alabama",1166015476,Start,"https://en.wikipedia.org/wiki/Berlin,_Alabama"
Alabama,"Berry, Alabama",1166015515,C,"https://en.wikipedia.org/wiki/Berry,_Alabama"
Alabama,"Berry, Alabama",1166015515,C,"https://en.wikipedia.org/wiki/Berry,_Alabama"
Alabama,"Bessemer, Alabama",1178999596,C,"https://en.wikipedia.org/wiki/Bessemer,_Alabama"
Alabama,"Bessemer, Alabama",1178999596,C,"https://en.wikipedia.org/wiki/Bessemer,_Alabama"
Alabama,"Billingsley, Alabama",1166015695,Start,"https://en.wikipedia.org/wiki/Billingsley,_Alabama"
Alabama,"Billingsley, Alabama",1166015695,Start,"https://en.wikipedia.org/wiki/Billingsley,_Alabama"
Alabama,"Birmingham, Alabama",1179414429,B,"https://en.wikipedia.org/wiki/Birmingham,_Alabama"
Alabama,"Birmingham, Alabama",1179414429,B,"https://en.wikipedia.org/wiki/Birmingham,_Alabama"
Alabama,"Black, Alabama",1166015772,Start,"https://en.wikipedia.org/wiki/Black,_Alabama"
Alabama,"Black, Alabama",1166015772,Start,"https://en.wikipedia.org/wiki/Black,_Alabama"
Alabama,"Blountsville, Alabama",1105978061,GA,"https://en.wikipedia.org/wiki/Blountsville,_Alabama"
Alabama,"Blountsville, Alabama",1105978061,GA,"https://en.wikipedia.org/wiki/Blountsville,_Alabama"
Alabama,"Blue Springs, Alabama",1166015902,Start,"https://en.wikipedia.org/wiki/Blue_Springs,_Alabama"
Alabama,"Blue Springs, Alabama",1166015902,Start,"https://en.wikipedia.org/wiki/Blue_Springs,_Alabama"
Alabama,"Boaz, Alabama",1177138566,GA,"https://en.wikipedia.org/wiki/Boaz,_Alabama"
Alabama,"Boaz, Alabama",1177138566,GA,"https://en.wikipedia.org/wiki/Boaz,_Alabama"
Alabama,"Boligee, Alabama",1166015957,C,"https://en.wikipedia.org/wiki/Boligee,_Alabama"
Alabama,"Boligee, Alabama",1166015957,C,"https://en.wikipedia.org/wiki/Boligee,_Alabama"
Alabama,"Bon Air, Alabama",1166015981,C,"https://en.wikipedia.org/wiki/Bon_Air,_Alabama"
Alabama,"Bon Air, Alabama",1166015981,C,"https://en.wikipedia.org/wiki/Bon_Air,_Alabama"
Alabama,"Brantley, Alabama",1165814013,C,"https://en.wikipedia.org/wiki/Brantley,_Alabama"
Alabama,"Brantley, Alabama",1165814013,C,"https://en.wikipedia.org/wiki/Brantley,_Alabama"
Alabama,"Brent, Alabama",1172245542,GA,"https://en.wikipedia.org/wiki/Brent,_Alabama"
Alabama,"Brent, Alabama",1172245542,GA,"https://en.wikipedia.org/wiki/Brent,_Alabama"
Alabama,"Brewton, Alabama",1162427481,GA,"https://en.wikipedia.org/wiki/Brewton,_Alabama"
Alabama,"Brewton, Alabama",1162427481,GA,"https://en.wikipedia.org/wiki/Brewton,_Alabama"
Alabama,"Bridgeport, Alabama",1165537046,GA,"https://en.wikipedia.org/wiki/Bridgeport,_Alabama"
Alabama,"Bridgeport, Alabama",1165537046,GA,"https://en.wikipedia.org/wiki/Bridgeport,_Alabama"
Alabama,"Brighton, Alabama",1177621572,C,"https://en.wikipedia.org/wiki/Brighton,_Alabama"
Alabama,"Brighton, Alabama",1177621572,C,"https://en.wikipedia.org/wiki/Brighton,_Alabama"
Alabama,"Brilliant, Alabama",1166016323,GA,"https://en.wikipedia.org/wiki/Brilliant,_Alabama"
Alabama,"Brilliant, Alabama",1166016323,GA,"https://en.wikipedia.org/wiki/Brilliant,_Alabama"
Alabama,"Brookside, Alabama",1170769013,C,"https://en.wikipedia.org/wiki/Brookside,_Alabama"
Alabama,"Brookside, Alabama",1170769013,C,"https://en.wikipedia.org/wiki/Brookside,_Alabama"
Alabama,"Brookwood, Alabama",1178216914,C,"https://en.wikipedia.org/wiki/Brookwood,_Alabama"
Alabama,"Brookwood, Alabama",1178216914,C,"https://en.wikipedia.org/wiki/Brookwood,_Alabama"
Alabama,"Brundidge, Alabama",1165537457,C,"https://en.wikipedia.org/wiki/Brundidge,_Alabama"
Alabama,"Brundidge, Alabama",1165537457,C,"https://en.wikipedia.org/wiki/Brundidge,_Alabama"
Alabama,"Butler, Alabama",1144752979,C,"https://en.wikipedia.org/wiki/Butler,_Alabama"
Alabama,"Butler, Alabama",1144752979,C,"https://en.wikipedia.org/wiki/Butler,_Alabama"
Alabama,"Calera, Alabama",1165537934,C,"https://en.wikipedia.org/wiki/Calera,_Alabama"
Alabama,"Calera, Alabama",1165537934,C,"https://en.wikipedia.org/wiki/Calera,_Alabama"
Alabama,"Camden, Alabama",1176316224,GA,"https://en.wikipedia.org/wiki/Camden,_Alabama"
Alabama,"Camden, Alabama",1176316224,GA,"https://en.wikipedia.org/wiki/Camden,_Alabama"
Alabama,"Camp Hill, Alabama",1166017104,C,"https://en.wikipedia.org/wiki/Camp_Hill,_Alabama"
Alabama,"Camp Hill, Alabama",1166017104,C,"https://en.wikipedia.org/wiki/Camp_Hill,_Alabama"
Alabama,"Carbon Hill, Alabama",1175376595,C,"https://en.wikipedia.org/wiki/Carbon_Hill,_Alabama"
Alabama,"Carbon Hill, Alabama",1175376595,C,"https://en.wikipedia.org/wiki/Carbon_Hill,_Alabama"
Alabama,"Cardiff, Alabama",1166017260,Start,"https://en.wikipedia.org/wiki/Cardiff,_Alabama"
Alabama,"Cardiff, Alabama",1166017260,Start,"https://en.wikipedia.org/wiki/Cardiff,_Alabama"
Alabama,"Carolina, Alabama",1166017310,Start,"https://en.wikipedia.org/wiki/Carolina,_Alabama"
Alabama,"Carolina, Alabama",1166017310,Start,"https://en.wikipedia.org/wiki/Carolina,_Alabama"
Alabama,"Carrollton, Alabama",1096812581,C,"https://en.wikipedia.org/wiki/Carrollton,_Alabama"
Alabama,"Carrollton, Alabama",1096812581,C,"https://en.wikipedia.org/wiki/Carrollton,_Alabama"
Alabama,"Castleberry, Alabama",1166017442,Start,"https://en.wikipedia.org/wiki/Castleberry,_Alabama"
Alabama,"Castleberry, Alabama",1166017442,Start,"https://en.wikipedia.org/wiki/Castleberry,_Alabama"
Alabama,"Cedar Bluff, Alabama",1177836881,C,"https://en.wikipedia.org/wiki/Cedar_Bluff,_Alabama"
Alabama,"Cedar Bluff, Alabama",1177836881,C,"https://en.wikipedia.org/wiki/Cedar_Bluff,_Alabama"
Alabama,"Center Point, Alabama",1174837569,C,"https://en.wikipedia.org/wiki/Center_Point,_Alabama"
Alabama,"Center Point, Alabama",1174837569,C,"https://en.wikipedia.org/wiki/Center_Point,_Alabama"
Alabama,"Centre, Alabama",1164314017,C,"https://en.wikipedia.org/wiki/Centre,_Alabama"
Alabama,"Centre, Alabama",1164314017,C,"https://en.wikipedia.org/wiki/Centre,_Alabama"
Alabama,"Centreville, Alabama",1172134285,C,"https://en.wikipedia.org/wiki/Centreville,_Alabama"
Alabama,"Centreville, Alabama",1172134285,C,"https://en.wikipedia.org/wiki/Centreville,_Alabama"
Alabama,"Chatom, Alabama",1159488446,C,"https://en.wikipedia.org/wiki/Chatom,_Alabama"
Alabama,"Chatom, Alabama",1159488446,C,"https://en.wikipedia.org/wiki/Chatom,_Alabama"
Alabama,"Chelsea, Alabama",1165539092,C,"https://en.wikipedia.org/wiki/Chelsea,_Alabama"
Alabama,"Chelsea, Alabama",1165539092,C,"https://en.wikipedia.org/wiki/Chelsea,_Alabama"
Alabama,"Cherokee, Alabama",1166017755,C,"https://en.wikipedia.org/wiki/Cherokee,_Alabama"
Alabama,"Cherokee, Alabama",1166017755,C,"https://en.wikipedia.org/wiki/Cherokee,_Alabama"
Alabama,"Chickasaw, Alabama",1165539195,C,"https://en.wikipedia.org/wiki/Chickasaw,_Alabama"
Alabama,"Chickasaw, Alabama",1165539195,C,"https://en.wikipedia.org/wiki/Chickasaw,_Alabama"
Alabama,"Childersburg, Alabama",1165539227,GA,"https://en.wikipedia.org/wiki/Childersburg,_Alabama"
Alabama,"Childersburg, Alabama",1165539227,GA,"https://en.wikipedia.org/wiki/Childersburg,_Alabama"
Alabama,"Citronelle, Alabama",1165539457,C,"https://en.wikipedia.org/wiki/Citronelle,_Alabama"
Alabama,"Citronelle, Alabama",1165539457,C,"https://en.wikipedia.org/wiki/Citronelle,_Alabama"
Alabama,"Clanton, Alabama",1158612343,GA,"https://en.wikipedia.org/wiki/Clanton,_Alabama"
Alabama,"Clanton, Alabama",1158612343,GA,"https://en.wikipedia.org/wiki/Clanton,_Alabama"
Alabama,"Clay, Alabama",1177621993,C,"https://en.wikipedia.org/wiki/Clay,_Alabama"
Alabama,"Clay, Alabama",1177621993,C,"https://en.wikipedia.org/wiki/Clay,_Alabama"
Alabama,"Clayhatchee, Alabama",1166018079,Start,"https://en.wikipedia.org/wiki/Clayhatchee,_Alabama"
Alabama,"Clayhatchee, Alabama",1166018079,Start,"https://en.wikipedia.org/wiki/Clayhatchee,_Alabama"
Alabama,"Clayton, Alabama",1155236230,C,"https://en.wikipedia.org/wiki/Clayton,_Alabama"
Alabama,"Clayton, Alabama",1155236230,C,"https://en.wikipedia.org/wiki/Clayton,_Alabama"
Alabama,"Cleveland, Alabama",1168466910,C,"https://en.wikipedia.org/wiki/Cleveland,_Alabama"
Alabama,"Cleveland, Alabama",1168466910,C,"https://en.wikipedia.org/wiki/Cleveland,_Alabama"
Alabama,"Clio, Alabama",1165644511,Start,"https://en.wikipedia.org/wiki/Clio,_Alabama"
Alabama,"Clio, Alabama",1165644511,Start,"https://en.wikipedia.org/wiki/Clio,_Alabama"
Alabama,"Coaling, Alabama",1166018304,C,"https://en.wikipedia.org/wiki/Coaling,_Alabama"
Alabama,"Coaling, Alabama",1166018304,C,"https://en.wikipedia.org/wiki/Coaling,_Alabama"
Alabama,"Coffee Springs, Alabama",1166018326,Start,"https://en.wikipedia.org/wiki/Coffee_Springs,_Alabama"
Alabama,"Coffee Springs, Alabama",1166018326,Start,"https://en.wikipedia.org/wiki/Coffee_Springs,_Alabama"
Alabama,"Coffeeville, Alabama",1166029689,C,"https://en.wikipedia.org/wiki/Coffeeville,_Alabama"
Alabama,"Coffeeville, Alabama",1166029689,C,"https://en.wikipedia.org/wiki/Coffeeville,_Alabama"
Alabama,"Coker, Alabama",1166018360,Start,"https://en.wikipedia.org/wiki/Coker,_Alabama"
Alabama,"Coker, Alabama",1166018360,Start,"https://en.wikipedia.org/wiki/Coker,_Alabama"
